"k","signal_cluster","cluster_ordered","signal_mode","beta","summary_type","n_otu","avg_silhouette","mean_relative_abundance","mean_prevalence","within_cop_n_pair","within_cop_mean","within_cop_sd","within_cop_min","within_cop_q1","within_cop_median","within_cop_q3","within_cop_max","within_cop_iqr","lower_whisker","upper_whisker","n_outlier","GLaD_0.5_unweighted","GLaD_0.5_weighted","GLaD_1_unweighted","GLaD_1_weighted","GUniFrac","aitchison","bray","euclidean","jaccard","unifrac_unweighted","unifrac_weighted_phyloseq"
12,8,11,"prevalence",0.25,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.08,0.07,0.06,0.08,0.07,0.09,0.07,0.05,0.06,0.08,0.06
12,8,11,"prevalence",0.3,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.04,0.06,0.08,0.05,0.08,0.04,0.06,0.07,0.07,0.08,0.08
12,8,11,"prevalence",0.35,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.12,0.06,0.05,0.04,0.06,0.03,0.04,0.04,0.03,0.09,0.06
12,8,11,"prevalence",0.4,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.2,0.06,0.13,0.07,0.07,0.13,0.08,0.09,0.07,0.19,0.1
12,8,11,"prevalence",0.45,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.18,0.07,0.09,0.05,0.1,0.11,0.07,0.04,0.07,0.18,0.06
12,8,11,"prevalence",0.5,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.31,0.06,0.06,0.03,0.1,0.16,0.11,0.05,0.11,0.2,0.09
12,8,11,"prevalence",0.55,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.26,0.04,0.06,0.05,0.11,0.17,0.05,0.01,0.05,0.23,0.05
12,8,11,"prevalence",0.6,"power",51,-6.54188312906716e-05,0.000567175089881985,0.0931372549019608,1275,0.274323336854177,0.0684480135555953,0.009324199066,0.234092389905,0.322253965988,0.3222539660225,0.322253966049,0.0881615761175,0.11266427517,0.322253966049,48,0.36,0.06,0.09,0.07,0.14,0.17,0.06,0.07,0.07,0.28,0.07
12,3,12,"abundance",0,"type1_error",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.07,0.05,0.01,0.04,0.03,0.05,0.04,0.03,0.05,0.06,0.04
12,3,12,"abundance",0.05,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.02,0.09,0.04,0.07,0.02,0.03,0.05,0.08,0.05,0.05,0.08
12,3,12,"abundance",0.1,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.06,0.06,0.06,0.06,0.08,0.08,0.05,0.09,0.06,0.07,0.06
12,3,12,"abundance",0.15,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.04,0.07,0.03,0.07,0.03,0.02,0.04,0.06,0.05,0.03,0.04
12,3,12,"abundance",0.2,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.03,0.05,0.06,0.03,0.05,0.08,0.05,0.04,0.05,0.05,0.07
12,3,12,"abundance",0.25,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.07,0.02,0.05,0.02,0.03,0.06,0.05,0.05,0.06,0.08,0.03
12,3,12,"abundance",0.3,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.03,0.05,0.05,0.06,0.03,0.06,0.02,0.01,0.01,0.04,0.03
12,3,12,"abundance",0.35,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.07,0.07,0.03,0.09,0.08,0.09,0.07,0.05,0.07,0.08,0.07
12,3,12,"abundance",0.4,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.09,0.04,0.06,0.06,0.06,0.03,0.03,0.04,0.01,0.07,0.05
12,3,12,"abundance",0.45,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.08,0.05,0.02,0.09,0.05,0.08,0.03,0.04,0.03,0.08,0.06
12,3,12,"abundance",0.5,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.04,0.12,0.05,0.09,0.09,0.03,0.06,0.07,0.05,0.04,0.07
12,3,12,"abundance",0.55,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.07,0.09,0.06,0.08,0.09,0.07,0.04,0.06,0.04,0.04,0.1
12,3,12,"abundance",0.6,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.07,0.06,0.03,0.05
12,3,12,"both",0,"type1_error",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.05,0.04,0.07,0.01,0.04,0.08,0.05,0.07,0.04,0.05,0.04
12,3,12,"both",0.05,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.03,0.09,0.05,0.1,0.06,0.07,0.09,0.09,0.12,0.05,0.1
12,3,12,"both",0.1,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.05,0.07,0.05,0.07,0.08,0.08,0.07,0.04,0.06,0.08,0.04
12,3,12,"both",0.15,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.02,0.06,0.05,0.07,0.06,0.03,0.04,0.07,0.05,0.03,0.08
12,3,12,"both",0.2,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.09,0.05,0.07,0.06,0.05,0.06,0.09,0.1,0.06,0.09,0.05
12,3,12,"both",0.25,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.1,0.03,0.04,0.03,0.04,0.08,0.03,0.05,0.03,0.12,0.04
12,3,12,"both",0.3,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.06,0.04,0.03,0.03,0.04,0.06,0.03,0.06,0.04,0.08,0.02
12,3,12,"both",0.35,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.18,0.04,0.07,0.04,0.12,0.13,0.09,0.04,0.07,0.23,0.09
12,3,12,"both",0.4,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.17,0.04,0.05,0.03,0.15,0.17,0.06,0.05,0.07,0.27,0.06
12,3,12,"both",0.45,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.21,0.03,0.1,0.03,0.19,0.2,0.11,0.05,0.12,0.37,0.08
12,3,12,"both",0.5,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.19,0.04,0.11,0.03,0.22,0.13,0.06,0.06,0.04,0.4,0.08
12,3,12,"both",0.55,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.33,0.12,0.08,0.05,0.35,0.23,0.12,0.04,0.12,0.56,0.18
12,3,12,"both",0.6,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.29,0.04,0.13,0.04,0.44,0.27,0.05,0.04,0.05,0.66,0.13
12,3,12,"prevalence",0,"type1_error",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.04,0.04,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.06,0.06
12,3,12,"prevalence",0.05,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.04,0.09,0.05,0.08,0.07,0.03,0.08,0.07,0.07,0.04,0.06
12,3,12,"prevalence",0.1,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.08,0.08,0.03,0.08,0.05,0.03,0.04,0.06,0.03,0.06,0.06
12,3,12,"prevalence",0.15,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.07,0.05,0.05,0.02,0.04,0.07,0.05,0.06,0.04,0.11,0.05
12,3,12,"prevalence",0.2,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.07,0.04,0.06,0.04,0.08,0.06,0.06,0.05,0.04,0.11,0.06
12,3,12,"prevalence",0.25,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.04,0.08,0.07,0.05,0.05,0.02,0.07,0.05,0.08,0.03,0.07
12,3,12,"prevalence",0.3,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.13,0.07,0.06,0.07,0.08,0.1,0.08,0.06,0.09,0.21,0.09
12,3,12,"prevalence",0.35,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.17,0.03,0.08,0.03,0.03,0.06,0.04,0.04,0.04,0.22,0.01
12,3,12,"prevalence",0.4,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.12,0.01,0.12,0,0.04,0.08,0.04,0.04,0.03,0.24,0.03
12,3,12,"prevalence",0.45,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.13,0.08,0.06,0.09,0.07,0.08,0.03,0.01,0.03,0.3,0.05
12,3,12,"prevalence",0.5,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.17,0.05,0.06,0.05,0.06,0.09,0.03,0.04,0.03,0.39,0.08
12,3,12,"prevalence",0.55,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.32,0.01,0.21,0.02,0.1,0.15,0.07,0.01,0.05,0.56,0.01
12,3,12,"prevalence",0.6,"power",52,-0.0747314001989005,0.00039113194424832,0.0794871794871795,1326,0.548007399196879,0.115485517814655,0.003030312306,0.518249480694,0.553216142416,0.577372017018,0.803552742596,0.0591225363240001,0.43922222202,0.5976137814,245,0.36,0.05,0.19,0.06,0.12,0.12,0.1,0.08,0.09,0.65,0.07
14,13,1,"abundance",0,"type1_error",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.01,0.08,0.03,0.09,0.06,0.07,0.09,0.08,0.08,0.05,0.08
14,13,1,"abundance",0.05,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.06,0.07,0.06,0.08,0.09,0.03,0.06,0.08,0.1,0.04,0.1
14,13,1,"abundance",0.1,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.06,0.02,0.07,0.04,0.03,0.04,0.04,0.02,0.04,0.08,0.02
14,13,1,"abundance",0.15,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.03,0.1,0.05,0.09,0.05,0.06,0.08,0.05,0.08,0.03,0.06
14,13,1,"abundance",0.2,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.05,0.11,0.05,0.14,0.05,0.05,0.08,0.1,0.08,0.07,0.07
14,13,1,"abundance",0.25,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.04,0.16,0.02,0.16,0.11,0.04,0.09,0.1,0.09,0.06,0.13
14,13,1,"abundance",0.3,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.11,0.28,0.05,0.34,0.17,0.08,0.16,0.19,0.16,0.09,0.22
14,13,1,"abundance",0.35,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.03,0.33,0.03,0.33,0.21,0.04,0.27,0.2,0.26,0.03,0.28
14,13,1,"abundance",0.4,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.08,0.47,0.03,0.43,0.34,0.11,0.28,0.22,0.28,0.05,0.38
14,13,1,"abundance",0.45,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.02,0.43,0.04,0.44,0.39,0.05,0.23,0.2,0.21,0.06,0.42
14,13,1,"abundance",0.5,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.06,0.56,0.06,0.57,0.5,0.07,0.43,0.35,0.46,0.05,0.57
14,13,1,"abundance",0.55,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.04,0.59,0.09,0.61,0.49,0.03,0.41,0.35,0.43,0.06,0.59
14,13,1,"abundance",0.6,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.05,0.71,0.05,0.66,0.68,0.08,0.57,0.42,0.57,0.04,0.69
14,13,1,"both",0,"type1_error",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.03,0.07,0.03,0.06,0.08,0.01,0.08,0.07,0.07,0.02,0.1
14,13,1,"both",0.05,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.08,0.08,0.05,0.08,0.05,0.07,0.09,0.11,0.08,0.08,0.06
14,13,1,"both",0.1,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.04,0.05,0.08,0.06,0.02,0.05,0.05,0.03,0.05,0.03,0.04
14,13,1,"both",0.15,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.06,0.08,0.07,0.07,0.11,0.07,0.07,0.08,0.07,0.07,0.1
14,13,1,"both",0.2,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.05,0.16,0.02,0.16,0.13,0.09,0.09,0.08,0.09,0.03,0.16
14,13,1,"both",0.25,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.07,0.32,0.03,0.31,0.23,0.14,0.16,0.13,0.15,0.06,0.29
14,13,1,"both",0.3,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.12,0.24,0.08,0.23,0.24,0.16,0.13,0.12,0.14,0.08,0.25
14,13,1,"both",0.35,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.11,0.43,0.04,0.43,0.39,0.19,0.28,0.16,0.28,0.11,0.47
14,13,1,"both",0.4,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.14,0.58,0.1,0.57,0.51,0.33,0.42,0.26,0.41,0.12,0.55
14,13,1,"both",0.45,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.12,0.55,0.08,0.53,0.52,0.27,0.41,0.28,0.41,0.15,0.56
14,13,1,"both",0.5,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.22,0.68,0.07,0.66,0.76,0.37,0.56,0.34,0.52,0.17,0.72
14,13,1,"both",0.55,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.25,0.84,0.07,0.85,0.87,0.5,0.75,0.43,0.74,0.17,0.88
14,13,1,"both",0.6,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.3,0.79,0.11,0.81,0.94,0.54,0.74,0.47,0.72,0.22,0.88
14,13,1,"prevalence",0,"type1_error",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.05,0.06,0.06,0.05,0.04,0.03,0.04,0.02,0.06,0.07,0.03
14,13,1,"prevalence",0.05,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.05,0.07,0.06,0.03,0.08,0.04,0.07,0.1,0.06,0.06,0.04
14,13,1,"prevalence",0.1,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.07,0.04,0.08,0.05,0.02,0.03,0.02,0.02,0.02,0.06,0
14,13,1,"prevalence",0.15,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.06,0.03,0.04,0.03,0.01,0.06,0.02,0.01,0.03,0.04,0.02
14,13,1,"prevalence",0.2,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.06,0.05,0.03,0.09,0.08,0.08,0.06,0.06,0.05,0.05,0.08
14,13,1,"prevalence",0.25,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.07,0.02,0.05,0.02,0.03,0.03,0.02,0.05,0.03,0.05,0.03
14,13,1,"prevalence",0.3,"power",44,0.000665491065643863,0.00439191503573598,0.176515151515152,946,0.234273432232319,0.0742985849490527,0.005899773466,0.203468737158,0.234092389909,0.28306622631,0.362262541269,0.079597489152,0.0870121603539,0.362262541269,31,0.05,0.07,0.06,0.06,0.06,0.06,0.06,0.04,0.07,0.03,0.08
