"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","signal_mode","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac","source_file"
1,43,4,3,4,120.843479555353,154,"prevalence",1.6,0,100,0.51,166.647135214339,106.301127426201,12424,2012424,6.48000000000002,0.19,0.001,0.362,0.001,0.434,0.005,0.006,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,47,4,3,4,120.843479555353,154,"prevalence",2,0,100,0.53,156.982537173046,78.6956451083384,12428,2012428,6.03600000000006,0.354,0.001,0.22,0.001,0.382,0.006,0.002,0.001,0.001,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,4,4,4,3,170.991866020245,154,"abundance",0,1,100,0.42,203.044309635795,348.709809532077,12385,2012385,5.90800000000002,0.681,0.587,0.257,0.836,0.752,0.717,0.669,0.771,0.338,0.449,0.277,"beta_div_sparse12_rep001.csv"
1,8,4,4,3,170.991866020245,154,"abundance",0.6,0,100,0.55,225.445497117262,201.498333257782,12389,2012389,5.97399999999999,0.539,0.91,0.307,0.801,0.761,0.624,0.676,0.678,0.615,0.542,0.419,"beta_div_sparse12_rep001.csv"
1,12,4,4,3,170.991866020245,154,"abundance",0.8,0,100,0.54,306.213896872717,292.127016279857,12393,2012393,5.96299999999997,0.002,0.423,0.001,0.074,0.167,0.004,0.003,0.192,0.617,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,16,4,4,3,170.991866020245,154,"abundance",1.2,0,100,0.62,420.520027825065,428.002376863067,12397,2012397,6.00400000000002,0.001,0.602,0.002,0.224,0.021,0.001,0.001,0.055,0.547,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,20,4,4,3,170.991866020245,154,"abundance",1.6,0,100,0.47,475.549081294814,589.128411280039,12401,2012401,6.02100000000002,0.001,0.226,0.002,0.02,0.001,0.001,0.001,0.138,0.328,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,24,4,4,3,170.991866020245,154,"abundance",2,0,100,0.51,706.269290605155,862.676442785187,12405,2012405,6.38099999999997,0.001,0.578,0.001,0.971,0.001,0.001,0.001,0.006,0.458,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,52,4,4,3,170.991866020245,154,"both",0,1,100,0.53,150.110788524522,103.083347319732,12433,2012433,5.99199999999996,0.705,0.942,0.751,0.235,0.724,0.757,0.798,0.971,0.986,0.874,0.984,"beta_div_sparse12_rep001.csv"
1,56,4,4,3,170.991866020245,154,"both",0.6,0,100,0.54,239.892631621043,139.650221270927,12437,2012437,5.9319999999999,0.014,0.001,0.017,0.003,0.078,0.004,0.008,0.001,0.002,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,60,4,4,3,170.991866020245,154,"both",0.8,0,100,0.51,304.026929560226,247.377660094307,12441,2012441,6.33399999999995,0.002,0.001,0.052,0.002,0.066,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,64,4,4,3,170.991866020245,154,"both",1.2,0,100,0.53,409.914654237422,346.9802465403,12445,2012445,5.92700000000002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,68,4,4,3,170.991866020245,154,"both",1.6,0,100,0.53,700.080429644544,729.993929233199,12449,2012449,5.97299999999996,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
