"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac"
50,49,12,1,8,38.4045053101521,68,1.6,0,100,0.42,41.2746261174214,37.7543185556519,502394,2502394,9.072,0.375,0.015,0.615,0.678,0.313,0.041,0.046,0.004,0.047,0.107,0.01
50,50,12,2,5,77.0330827660337,39,1.6,0,100,0.44,50.7179494786746,89.2990972407602,502395,2502395,8.53600000000006,0.024,0.06,0.012,0.49,0.172,0.155,0.132,0.089,0.101,0.021,0.024
50,51,12,3,7,43.6751187922883,34,1.6,0,100,0.42,41.6727729490226,51.6568097917637,502396,2502396,8.67100000000005,0.083,0.014,0.077,0.043,0.318,0.16,0.262,0.044,0.093,0.064,0.063
50,52,12,4,4,79.6953582744224,67,1.6,0,100,0.5,91.4982622420032,71.0499298900965,502397,2502397,9.19200000000001,0.122,0.131,0.172,0.979,0.21,0.007,0.004,0.024,0.14,0.016,0.008
50,53,12,5,2,133.044236791808,66,1.6,0,100,0.44,132.92448486609,179.389932533551,502398,2502398,8.49000000000001,0.043,0.185,0.085,0.114,0.038,0.236,0.212,0.214,0.272,0.048,0.082
50,54,12,6,11,5.27504110111664,23,1.6,0,100,0.49,5.64736419273411,10.838591825561,502399,2502399,9.154,0.385,0.002,0.643,0.004,0.363,0.451,0.434,0.042,0.005,0.292,0.159
50,55,12,7,10,11.0732266185605,26,1.6,0,100,0.53,9.73453185887795,14.8142512190493,502400,2502400,8.49000000000001,0.703,0.032,0.538,0.013,0.855,0.725,0.66,0.029,0.025,0.686,0.41
50,56,12,8,1,293.178789576476,145,1.6,0,100,0.49,313.857285925957,253.12810221952,502401,2502401,8.55600000000004,0.001,0.264,0.001,0.018,0.008,0.005,0.003,0.876,0.348,0.001,0.001
50,57,12,9,3,106.715084324911,54,1.6,0,100,0.43,111.189017966476,220.706796781201,502402,2502402,8.697,0.3,0.767,0.415,0.181,0.725,0.227,0.282,0.905,0.684,0.09,0.127
50,58,12,10,6,68.7845374439054,53,1.6,0,100,0.55,56.6959500409565,43.1230367533514,502403,2502403,8.96600000000001,0.059,0.017,0.066,0.047,0.11,0.031,0.041,0.017,0.012,0.008,0.007
50,59,12,11,12,5.09634064688554,21,1.6,0,100,0.5,5.30808461470375,6.97941250332434,502404,2502404,8.53899999999999,0.744,0.084,0.759,0.789,0.925,0.434,0.428,0.055,0.083,0.576,0.109
50,60,12,12,9,12.7421518209905,20,1.6,0,100,0.49,14.2773687534271,16.3137881177784,502405,2502405,8.09299999999996,0.256,0.54,0.387,0.025,0.136,0.099,0.062,0.443,0.916,0.192,0.2
50,61,12,1,8,38.4045053101521,68,2,0,100,0.45,36.5017240331777,28.5001470213279,502406,2502406,8.35699999999997,0.006,0.019,0.046,0.395,0.095,0.003,0.001,0.001,0.044,0.002,0.001
50,62,12,2,5,77.0330827660337,39,2,0,100,0.32,60.6864927397065,169.107200817521,502407,2502407,7.67200000000003,0.002,0.653,0.001,0.575,0.024,0.193,0.209,0.542,0.883,0.002,0.041
50,63,12,3,7,43.6751187922883,34,2,0,100,0.37,40.1023110401088,35.5405531062557,502408,2502408,7.55599999999993,0.717,0.139,0.871,0.089,0.696,0.35,0.384,0.138,0.228,0.31,0.191
50,64,12,4,4,79.6953582744224,67,2,0,100,0.46,73.6131587730308,52.6551473903324,502409,2502409,7.15099999999995,0.151,0.108,0.153,0.06,0.251,0.181,0.196,0.208,0.352,0.058,0.041
50,65,12,5,2,133.044236791808,66,2,0,100,0.44,101.692224589428,110.229279785374,502410,2502410,7.721,0.015,0.017,0.106,0.003,0.002,0.001,0.002,0.049,0.115,0.001,0.001
50,66,12,6,11,5.27504110111664,23,2,0,100,0.43,6.99276203950879,23.0045505585184,502411,2502411,6.95400000000006,0.67,0.335,0.731,0.687,0.588,0.485,0.544,0.443,0.218,0.354,0.298
50,67,12,7,10,11.0732266185605,26,2,0,100,0.42,12.5848995511508,27.1526892192783,502412,2502412,7.41499999999996,0.003,0.097,0.006,0.902,0.012,0.001,0.003,0.022,0.14,0.001,0.001
50,68,12,8,1,293.178789576476,145,2,0,100,0.46,294.486357123661,219.986340903723,502413,2502413,6.92600000000004,0.001,0.439,0.001,0.381,0.06,0.189,0.15,0.368,0.364,0.003,0.028
50,69,12,9,3,106.715084324911,54,2,0,100,0.4,102.596700069041,157.107832683969,502414,2502414,6.98199999999997,0.227,0.467,0.329,0.041,0.583,0.403,0.435,0.317,0.58,0.148,0.212
50,70,12,10,6,68.7845374439054,53,2,0,100,0.51,62.4339308352155,60.4321468271361,502415,2502415,6.928,0.543,0.281,0.451,0.846,0.463,0.446,0.426,0.443,0.211,0.35,0.173
50,71,12,11,12,5.09634064688554,21,2,0,100,0.41,4.22545009496365,5.50136824805808,502416,2502416,7.61199999999997,0.549,0.012,0.262,0.802,0.548,0.532,0.442,0.186,0.001,0.541,0.206
50,72,12,12,9,12.7421518209905,20,2,0,100,0.38,10.7158095592969,9.41737552191422,502417,2502417,6.79399999999998,0.013,0.239,0.035,0.859,0.01,0.005,0.004,0.058,0.181,0.028,0.018
51,1,12,1,8,38.4045053101521,68,0,1,100,0.46,38.7203807021277,46.6508891868405,512346,2512346,49.158,0.755,0.024,0.672,0.522,0.531,0.313,0.278,0.017,0.049,0.632,0.148
51,2,12,2,5,77.0330827660337,39,0,1,100,0.49,142.342214774561,476.378759313499,512347,2512347,9.26100000000001,0.018,0.95,0.04,0.952,0.03,0.235,0.227,0.951,0.949,0.068,0.378
51,3,12,3,7,43.6751187922883,34,0,1,100,0.43,36.76371678805,27.0518117444708,512348,2512348,11.426,0.748,0.571,0.831,0.955,0.378,0.219,0.221,0.326,0.777,0.662,0.404
51,4,12,4,4,79.6953582744224,67,0,1,100,0.46,82.3516379053565,67.0194961143262,512349,2512349,19.321,0.758,0.297,0.592,0.673,0.859,0.299,0.274,0.134,0.174,0.405,0.272
51,5,12,5,2,133.044236791808,66,0,1,100,0.51,114.327940988485,154.811888815351,512350,2512350,19.432,0.711,0.52,0.707,0.543,0.539,0.182,0.171,0.342,0.867,0.251,0.185
51,6,12,6,11,5.27504110111664,23,0,1,100,0.52,4.27740277004313,6.17692138980768,512351,2512351,18.607,0.655,0.6,0.679,0.14,0.665,0.795,0.849,0.807,0.372,0.611,0.666
51,7,12,7,10,11.0732266185605,26,0,1,100,0.5,11.7123258801986,34.7914730348894,512352,2512352,18.622,0.25,0.903,0.231,0.899,0.628,0.319,0.302,0.742,0.918,0.235,0.324
51,8,12,8,1,293.178789576476,145,0,1,100,0.57,322.341689611019,280.312093037819,512353,2512353,18.242,0.496,0.588,0.539,0.703,0.362,0.586,0.496,0.821,0.763,0.611,0.799
51,9,12,9,3,106.715084324911,54,0,1,100,0.47,88.296273094535,113.959219509923,512354,2512354,17.418,0.877,0.749,0.965,0.159,0.359,0.789,0.624,0.647,0.764,0.883,0.688
51,10,12,10,6,68.7845374439054,53,0,1,100,0.54,65.8484270685647,61.4671764812731,512355,2512355,19.568,0.854,0.923,0.85,0.132,0.8,0.933,0.939,0.959,0.955,0.722,0.753
51,11,12,11,12,5.09634064688554,21,0,1,100,0.47,4.23636369265715,6.559564631614,512356,2512356,17.689,0.633,0.714,0.662,0.306,0.631,0.757,0.753,0.884,0.936,0.867,0.92
51,12,12,12,9,12.7421518209905,20,0,1,100,0.47,13.4257904454672,12.9650321178111,512357,2512357,19.483,0.661,0.428,0.702,0.446,0.435,0.089,0.102,0.231,0.552,0.271,0.153
51,13,12,1,8,38.4045053101521,68,0.6,0,100,0.52,38.8781554820014,42.55573318345,512358,2512358,17.681,0.507,0.482,0.535,0.226,0.416,0.19,0.206,0.724,0.576,0.405,0.236
51,14,12,2,5,77.0330827660337,39,0.6,0,100,0.47,59.5613300344112,145.355258408446,512359,2512359,18.541,0.753,0.093,0.606,0.458,0.857,0.662,0.786,0.259,0.286,0.391,0.52
51,15,12,3,7,43.6751187922883,34,0.6,0,100,0.53,41.9433661412967,34.4765181899846,512360,2512360,18.334,0.814,0.951,0.849,0.981,0.362,0.684,0.697,0.964,0.928,0.928,0.976
51,16,12,4,4,79.6953582744224,67,0.6,0,100,0.46,72.7327634561145,64.2509439447888,512361,2512361,18.507,0.002,0.25,0.001,0.04,0.003,0.001,0.001,0.187,0.117,0.002,0.002
51,17,12,5,2,133.044236791808,66,0.6,0,100,0.49,152.139475024764,217.539158895074,512362,2512362,19.343,0.002,0.018,0.003,0.086,0.002,0.003,0.006,0.01,0.033,0.001,0.001
51,18,12,6,11,5.27504110111664,23,0.6,0,100,0.38,6.36290557021023,30.3380056182609,512363,2512363,17.702,0.096,0.03,0.138,0.008,0.63,0.622,0.619,0.51,0.006,0.167,0.313
51,19,12,7,10,11.0732266185605,26,0.6,0,100,0.5,9.39992977477266,11.3984055759768,512364,2512364,18.576,0.868,0.934,0.879,0.753,0.898,0.983,0.981,0.928,0.917,0.853,0.938
51,20,12,8,1,293.178789576476,145,0.6,0,100,0.52,286.190220705519,192.565223108901,512365,2512365,18.434,0.067,0.863,0.031,0.977,0.732,0.529,0.515,0.821,0.783,0.257,0.534
51,21,12,9,3,106.715084324911,54,0.6,0,100,0.5,105.327876976964,129.170388617401,512366,2512366,18.467,0.812,0.937,0.87,0.669,0.752,0.838,0.868,0.983,0.755,0.889,0.843
51,22,12,10,6,68.7845374439054,53,0.6,0,100,0.5,66.2251189560614,48.7600612632729,512367,2512367,18.445,0.485,0.626,0.469,0.798,0.637,0.366,0.406,0.372,0.793,0.45,0.529
51,23,12,11,12,5.09634064688554,21,0.6,0,100,0.46,6.12360988186295,16.370212992032,512368,2512368,18.588,0.932,0.404,0.768,0.112,0.969,0.676,0.651,0.64,0.529,0.776,0.617
51,24,12,12,9,12.7421518209905,20,0.6,0,100,0.59,11.4886950047553,11.2856367167784,512369,2512369,18.777,0.047,0.358,0.049,0.79,0.158,0.195,0.202,0.47,0.142,0.04,0.105
51,25,12,1,8,38.4045053101521,68,0.8,0,100,0.5,38.6973311206148,48.3660991953677,512370,2512370,18.425,0.846,0.642,0.92,0.104,0.733,0.893,0.878,0.922,0.418,0.968,0.983
51,26,12,2,5,77.0330827660337,39,0.8,0,100,0.54,69.4619157219613,282.17291434153,512371,2512371,16.546,0.921,0.614,0.9,0.7,0.741,0.95,0.956,0.56,0.425,0.911,0.958
51,27,12,3,7,43.6751187922883,34,0.8,0,100,0.49,42.2390218451483,30.812158983499,512372,2512372,9.06799999999998,0.014,0.002,0.011,0.045,0.062,0.014,0.022,0.001,0.009,0.006,0.002
51,28,12,4,4,79.6953582744224,67,0.8,0,100,0.55,81.1794462991912,68.8079372002588,512373,2512373,8.952,0.088,0.414,0.384,0.251,0.035,0.042,0.027,0.418,0.428,0.072,0.084
51,29,12,5,2,133.044236791808,66,0.8,0,100,0.42,111.376939234355,130.552068321407,512374,2512374,9.09199999999998,0.018,0.374,0.015,0.593,0.06,0.437,0.341,0.316,0.311,0.026,0.09
51,30,12,6,11,5.27504110111664,23,0.8,0,100,0.44,4.24642598817694,8.30063219292714,512375,2512375,9.04999999999995,0.44,0.932,0.364,0.4,0.525,0.441,0.45,0.711,0.951,0.54,0.648
51,31,12,7,10,11.0732266185605,26,0.8,0,100,0.44,11.003563310728,19.4445676928007,512376,2512376,9.50799999999992,0.616,0.752,0.475,0.651,0.658,0.295,0.343,0.646,0.827,0.438,0.361
51,32,12,8,1,293.178789576476,145,0.8,0,100,0.43,303.371872883443,276.062409255152,512377,2512377,9.00999999999999,0.038,0.509,0.014,0.111,0.453,0.269,0.247,0.636,0.46,0.096,0.195
51,33,12,9,3,106.715084324911,54,0.8,0,100,0.47,124.74423299927,197.711951016466,512378,2512378,9.13099999999997,0.14,0.939,0.274,0.593,0.046,0.045,0.044,0.633,0.822,0.138,0.338
51,34,12,10,6,68.7845374439054,53,0.8,0,100,0.5,58.559793738684,40.9835074276028,512379,2512379,9.03899999999999,0.502,0.07,0.491,0.933,0.388,0.279,0.29,0.062,0.123,0.346,0.254
51,35,12,11,12,5.09634064688554,21,0.8,0,100,0.54,4.80119937725793,8.23247418310416,512380,2512380,9.45799999999997,0.95,0.524,0.97,0.14,0.437,0.66,0.638,0.634,0.282,0.838,0.648
51,36,12,12,9,12.7421518209905,20,0.8,0,100,0.51,17.101735098489,23.0617957204068,512381,2512381,9.00600000000009,0.969,0.809,0.914,0.97,0.991,0.891,0.912,0.562,0.942,0.948,0.902
51,37,12,1,8,38.4045053101521,68,1.2,0,100,0.51,39.0831500542403,36.434287320498,512382,2512382,9.13,0.495,0.045,0.642,0.504,0.101,0.008,0.014,0.021,0.039,0.155,0.041
51,38,12,2,5,77.0330827660337,39,1.2,0,100,0.48,83.9755549677791,223.083055070051,512383,2512383,9.44800000000009,0.006,0.006,0.005,0.789,0.003,0.005,0.006,0.005,0.012,0.003,0.005
51,39,12,3,7,43.6751187922883,34,1.2,0,100,0.44,42.3622706047002,37.5581102693756,512384,2512384,8.70999999999992,0.411,0.676,0.474,0.678,0.269,0.197,0.207,0.439,0.785,0.198,0.123
51,40,12,4,4,79.6953582744224,67,1.2,0,100,0.38,79.3933059973748,73.0341050662304,512385,2512385,9.47699999999998,0.358,0.049,0.48,0.019,0.268,0.224,0.249,0.135,0.026,0.156,0.106
51,41,12,5,2,133.044236791808,66,1.2,0,100,0.52,152.887721984409,463.405234134176,512386,2512386,8.57599999999991,0.305,0.923,0.157,0.74,0.524,0.715,0.664,0.885,0.969,0.537,0.772
51,42,12,6,11,5.27504110111664,23,1.2,0,100,0.47,4.90284200926329,7.91965372062681,512387,2512387,8.30899999999997,0.407,0.03,0.245,0.408,0.548,0.674,0.708,0.263,0.04,0.387,0.263
51,43,12,7,10,11.0732266185605,26,1.2,0,100,0.49,9.45610736023588,10.9450483037365,512388,2512388,12.253,0.051,0.195,0.075,0.109,0.074,0.299,0.252,0.268,0.157,0.056,0.073
51,44,12,8,1,293.178789576476,145,1.2,0,100,0.46,275.515874366652,203.634623374564,512389,2512389,16.473,0.008,0.495,0.008,0.901,0.107,0.187,0.181,0.158,0.669,0.04,0.082
51,45,12,9,3,106.715084324911,54,1.2,0,100,0.44,113.934196523693,170.656902644941,512390,2512390,15.537,0.655,0.01,0.635,0.927,0.711,0.406,0.361,0.023,0.011,0.472,0.215
51,46,12,10,6,68.7845374439054,53,1.2,0,100,0.53,74.6977756589703,81.8823404001557,512391,2512391,14.741,0.458,0.378,0.736,0.972,0.078,0.106,0.113,0.301,0.566,0.298,0.345
51,47,12,11,12,5.09634064688554,21,1.2,0,100,0.43,4.41917354724217,6.45906118871847,512392,2512392,10.2140000000001,0.066,0.012,0.033,0.11,0.188,0.057,0.068,0.021,0.01,0.039,0.029
51,48,12,12,9,12.7421518209905,20,1.2,0,100,0.49,12.3520382590091,11.8640011978837,512393,2512393,7.33600000000001,0.035,0.411,0.04,0.639,0.011,0.002,0.005,0.129,0.693,0.013,0.017
51,49,12,1,8,38.4045053101521,68,1.6,0,100,0.48,37.257364767912,32.479901063369,512394,2512394,7.62400000000002,0.142,0.002,0.179,0.416,0.122,0.018,0.019,0.003,0.008,0.017,0.001
51,50,12,2,5,77.0330827660337,39,1.6,0,100,0.47,75.8671190814212,136.4280854132,512395,2512395,7.24199999999996,0.003,0.014,0.014,0.235,0.009,0.001,0.001,0.006,0.053,0.002,0.001
51,51,12,3,7,43.6751187922883,34,1.6,0,100,0.37,45.8930354496876,44.1338192042187,512396,2512396,7.20699999999999,0.005,0.07,0.007,0.027,0.047,0.01,0.008,0.081,0.042,0.002,0.001
51,52,12,4,4,79.6953582744224,67,1.6,0,100,0.49,79.9670907984131,76.5200795586009,512397,2512397,7.14199999999994,0.121,0.077,0.162,0.088,0.163,0.053,0.053,0.203,0.028,0.057,0.008
51,53,12,5,2,133.044236791808,66,1.6,0,100,0.43,175.078790045291,500.306688091384,512398,2512398,6.84199999999998,0.002,0.375,0.021,0.133,0.159,0.052,0.034,0.239,0.362,0.01,0.003
51,54,12,6,11,5.27504110111664,23,1.6,0,100,0.43,8.80257082875576,37.5156919210763,512399,2512399,7.47900000000004,0.343,0.065,0.221,0.292,0.812,0.251,0.237,0.119,0.067,0.242,0.15
51,55,12,7,10,11.0732266185605,26,1.6,0,100,0.51,8.52077801487478,12.7330595967293,512400,2512400,6.81600000000003,0.302,0.087,0.25,0.058,0.227,0.425,0.423,0.149,0.074,0.606,0.385
51,56,12,8,1,293.178789576476,145,1.6,0,100,0.38,274.966730843004,192.119037363076,512401,2512401,7.50799999999992,0.002,0.004,0.002,0.016,0.002,0.002,0.003,0.003,0.131,0.001,0.003
51,57,12,9,3,106.715084324911,54,1.6,0,100,0.48,80.2655250427474,74.1418322949676,512402,2512402,6.779,0.066,0.444,0.147,0.565,0.018,0.024,0.03,0.518,0.74,0.012,0.017
51,58,12,10,6,68.7845374439054,53,1.6,0,100,0.46,66.0696580068357,50.7360968666467,512403,2512403,7.09100000000001,0.35,0.653,0.534,0.175,0.054,0.077,0.062,0.59,0.739,0.08,0.025
51,59,12,11,12,5.09634064688554,21,1.6,0,100,0.38,4.40988512392183,6.55233077774208,512404,2512404,7.053,0.335,0.004,0.656,0.5,0.086,0.03,0.015,0.003,0.005,0.141,0.019
51,60,12,12,9,12.7421518209905,20,1.6,0,100,0.38,10.4432851581518,10.6965036501602,512405,2512405,7.06299999999999,0.523,0.106,0.642,0.421,0.214,0.127,0.218,0.04,0.064,0.203,0.02
51,61,12,1,8,38.4045053101521,68,2,0,100,0.45,34.0108117348556,29.8592503773946,512406,2512406,7.03999999999996,0.206,0.041,0.201,0.103,0.086,0.081,0.085,0.051,0.053,0.163,0.076
51,62,12,2,5,77.0330827660337,39,2,0,100,0.47,53.6906878372341,111.318177571643,512407,2512407,6.63699999999994,0.124,0.218,0.139,0.255,0.035,0.059,0.053,0.305,0.27,0.061,0.072
51,63,12,3,7,43.6751187922883,34,2,0,100,0.49,43.3793490387608,46.6471439871017,512408,2512408,6.70600000000002,0.103,0.02,0.197,0.021,0.401,0.198,0.175,0.015,0.176,0.025,0.029
51,64,12,4,4,79.6953582744224,67,2,0,100,0.35,86.8332698546057,88.5517745819773,512409,2512409,7.029,0.176,0.062,0.333,0.188,0.224,0.005,0.007,0.019,0.173,0.01,0.001
51,65,12,5,2,133.044236791808,66,2,0,100,0.39,160.422817499795,465.884019116107,512410,2512410,7.02800000000002,0.059,0.162,0.145,0.42,0.002,0.04,0.047,0.167,0.153,0.122,0.17
51,66,12,6,11,5.27504110111664,23,2,0,100,0.4,3.4661225068329,8.2138261015344,512411,2512411,6.70699999999999,0.822,0.441,0.853,0.067,0.412,0.571,0.525,0.223,0.465,0.229,0.044
51,67,12,7,10,11.0732266185605,26,2,0,100,0.45,16.5168700954145,45.7831328148606,512412,2512412,7.21000000000004,0.253,0.703,0.269,0.606,0.285,0.081,0.09,0.446,0.476,0.101,0.102
51,68,12,8,1,293.178789576476,145,2,0,100,0.5,281.567409792865,187.895236613214,512413,2512413,6.62599999999998,0.002,0.081,0.001,0.066,0.125,0.002,0.003,0.004,0.334,0.001,0.001
51,69,12,9,3,106.715084324911,54,2,0,100,0.45,114.299599300019,182.388487052905,512414,2512414,6.58100000000002,0.094,0.007,0.204,0.057,0.125,0.015,0.022,0.005,0.002,0.013,0.002
51,70,12,10,6,68.7845374439054,53,2,0,100,0.47,78.5184071803659,80.2358573927877,512415,2512415,6.73000000000002,0.059,0.322,0.341,0.251,0.015,0.003,0.007,0.092,0.57,0.015,0.018
51,71,12,11,12,5.09634064688554,21,2,0,100,0.38,5.05384477141265,7.10557300300956,512416,2512416,6.35299999999995,0.487,0.001,0.653,0.062,0.4,0.259,0.306,0.001,0.001,0.287,0.024
51,72,12,12,9,12.7421518209905,20,2,0,100,0.38,11.9154215597858,12.0054789030692,512417,2512417,6.51700000000005,0.098,0.041,0.168,0.087,0.259,0.29,0.254,0.231,0.063,0.202,0.117
52,1,12,1,8,38.4045053101521,68,0,1,100,0.44,39.9164907795778,49.7546683085509,522346,2522346,86.468,0.287,0.061,0.206,0.049,0.552,0.238,0.305,0.233,0.045,0.119,0.116
52,2,12,2,5,77.0330827660337,39,0,1,100,0.52,62.9235676034839,160.094277260515,522347,2522347,18.627,0.115,0.621,0.039,0.364,0.469,0.918,0.925,0.587,0.408,0.318,0.783
52,3,12,3,7,43.6751187922883,34,0,1,100,0.58,39.9064888318604,29.9253193713933,522348,2522348,19.498,0.342,0.794,0.235,0.984,0.447,0.834,0.829,0.788,0.462,0.748,0.727
52,4,12,4,4,79.6953582744224,67,0,1,100,0.52,72.2894763425764,56.0294422509429,522349,2522349,18.535,0.425,0.577,0.474,0.71,0.474,0.212,0.198,0.429,0.624,0.281,0.297
52,5,12,5,2,133.044236791808,66,0,1,100,0.5,122.131106378398,160.748756046382,522350,2522350,18.429,0.25,0.252,0.548,0.646,0.076,0.278,0.312,0.125,0.533,0.364,0.331
52,6,12,6,11,5.27504110111664,23,0,1,100,0.47,5.5463911522508,11.5550819813513,522351,2522351,14.066,0.996,0.321,0.956,0.416,0.876,0.869,0.885,0.422,0.34,0.587,0.335
52,7,12,7,10,11.0732266185605,26,0,1,100,0.51,15.7564466333523,43.3234049602866,522352,2522352,8.56800000000001,0.274,0.481,0.361,0.89,0.465,0.582,0.492,0.456,0.178,0.447,0.261
52,8,12,8,1,293.178789576476,145,0,1,100,0.5,269.886086076626,204.313104069437,522353,2522353,9.02300000000002,0.458,0.877,0.264,0.69,0.56,0.647,0.625,0.433,0.765,0.58,0.783
52,9,12,9,3,106.715084324911,54,0,1,100,0.48,93.6939458729388,90.028129700137,522354,2522354,8.57199999999997,0.417,0.424,0.412,0.8,0.583,0.544,0.452,0.371,0.675,0.362,0.236
52,10,12,10,6,68.7845374439054,53,0,1,100,0.54,77.3324634745558,70.576422400692,522355,2522355,9.63,0.663,0.272,0.534,0.763,0.582,0.298,0.333,0.194,0.31,0.637,0.652
52,11,12,11,12,5.09634064688554,21,0,1,100,0.46,4.89306420845987,8.29782913780625,522356,2522356,8.55799999999999,0.866,0.591,0.779,0.561,0.359,0.233,0.244,0.559,0.788,0.398,0.274
52,12,12,12,9,12.7421518209905,20,0,1,100,0.38,16.1348713791307,20.960321173412,522357,2522357,9.00000000000003,0.667,0.714,0.392,0.471,0.974,0.997,1,0.645,0.885,0.908,0.984
52,13,12,1,8,38.4045053101521,68,0.6,0,100,0.54,34.3125362402152,30.1151633191827,522358,2522358,8.97199999999998,0.035,0.815,0.058,0.197,0.058,0.263,0.237,0.592,0.82,0.043,0.09
52,14,12,2,5,77.0330827660337,39,0.6,0,100,0.43,73.1958616075334,187.511220180003,522359,2522359,8.58000000000004,0.506,0.856,0.45,0.932,0.715,0.765,0.709,0.826,0.87,0.495,0.512
52,15,12,3,7,43.6751187922883,34,0.6,0,100,0.43,38.668241010361,26.1457935360099,522360,2522360,9.08600000000001,0.289,0.74,0.222,0.971,0.4,0.814,0.854,0.398,0.897,0.561,0.686
52,16,12,4,4,79.6953582744224,67,0.6,0,100,0.42,72.1872186860962,50.1331459236316,522361,2522361,8.55900000000003,0.122,0.446,0.315,0.968,0.037,0.007,0.006,0.069,0.335,0.02,0.008
52,17,12,5,2,133.044236791808,66,0.6,0,100,0.55,128.174687090171,223.925425648243,522362,2522362,8.49400000000003,0.233,0.783,0.51,0.436,0.077,0.126,0.129,0.795,0.579,0.149,0.126
52,18,12,6,11,5.27504110111664,23,0.6,0,100,0.45,3.10859984616659,5.24019139085622,522363,2522363,9.09300000000002,0.288,0.191,0.546,0.434,0.235,0.493,0.487,0.305,0.304,0.34,0.293
52,19,12,7,10,11.0732266185605,26,0.6,0,100,0.6,11.324234374564,18.3873232397826,522364,2522364,8.46300000000002,0.007,0.066,0.022,0.011,0.025,0.038,0.029,0.332,0.071,0.014,0.035
52,20,12,8,1,293.178789576476,145,0.6,0,100,0.5,292.902150997642,217.51059171957,522365,2522365,8.459,0.608,0.696,0.578,0.329,0.676,0.549,0.443,0.604,0.272,0.585,0.333
52,21,12,9,3,106.715084324911,54,0.6,0,100,0.52,155.652046337719,353.792976257209,522366,2522366,8.58199999999999,0.808,0.05,0.918,0.653,0.629,0.61,0.594,0.026,0.08,0.589,0.316
52,22,12,10,6,68.7845374439054,53,0.6,0,100,0.48,70.2571454637303,54.6808549847024,522367,2522367,9.08699999999999,0.005,0.004,0.009,0.896,0.004,0.001,0.001,0.001,0.013,0.003,0.002
52,23,12,11,12,5.09634064688554,21,0.6,0,100,0.48,6.38933150615171,12.4850275487965,522368,2522368,8.64000000000004,0.209,0.612,0.241,0.404,0.107,0.251,0.224,0.617,0.359,0.353,0.504
52,24,12,12,9,12.7421518209905,20,0.6,0,100,0.41,12.2214173765101,16.0422782355472,522369,2522369,9.49200000000002,0.14,0.054,0.262,0.225,0.08,0.071,0.1,0.013,0.168,0.144,0.062
52,25,12,1,8,38.4045053101521,68,0.8,0,100,0.5,38.7269384632068,47.3227498581971,522370,2522370,8.52100000000002,0.401,0.071,0.789,0.51,0.293,0.319,0.351,0.106,0.159,0.393,0.371
52,26,12,2,5,77.0330827660337,39,0.8,0,100,0.46,64.286180332028,119.959331905312,522371,2522371,8.47699999999998,0.001,0.389,0.001,0.819,0.001,0.001,0.001,0.064,0.196,0.001,0.001
52,27,12,3,7,43.6751187922883,34,0.8,0,100,0.6,40.4670628847203,41.1077158639204,522372,2522372,8.584,0.461,0.302,0.552,0.454,0.444,0.348,0.327,0.462,0.444,0.405,0.354
52,28,12,4,4,79.6953582744224,67,0.8,0,100,0.49,88.2392195642184,72.5717727288187,522373,2522373,9.05500000000001,0.089,0.003,0.065,0.825,0.189,0.02,0.037,0.001,0.007,0.024,0.003
52,29,12,5,2,133.044236791808,66,0.8,0,100,0.44,136.427675691032,224.58400412837,522374,2522374,8.58100000000002,0.045,0.923,0.07,0.753,0.026,0.056,0.049,0.655,0.959,0.044,0.063
52,30,12,6,11,5.27504110111664,23,0.8,0,100,0.55,9.12023134618745,55.4934916046798,522375,2522375,8.673,0.198,0.046,0.141,0.446,0.202,0.053,0.073,0.13,0.146,0.224,0.209
52,31,12,7,10,11.0732266185605,26,0.8,0,100,0.38,10.2707156754432,19.0350320068001,522376,2522376,9.06400000000002,0.956,0.717,0.936,0.546,0.995,0.858,0.848,0.86,0.688,0.909,0.887
52,32,12,8,1,293.178789576476,145,0.8,0,100,0.55,319.90922809985,261.325418120637,522377,2522377,8.52100000000002,0.021,0.001,0.011,0.001,0.392,0.149,0.151,0.08,0.001,0.024,0.029
52,33,12,9,3,106.715084324911,54,0.8,0,100,0.54,122.250241073339,177.283542085112,522378,2522378,10.726,0.17,0.183,0.13,0.894,0.417,0.229,0.262,0.203,0.162,0.13,0.181
52,34,12,10,6,68.7845374439054,53,0.8,0,100,0.48,64.0814290749071,76.5574551106006,522379,2522379,18.69,0.863,0.71,0.65,0.639,0.938,0.581,0.445,0.346,0.586,0.832,0.536
52,35,12,11,12,5.09634064688554,21,0.8,0,100,0.49,4.8317941938453,6.98034598774797,522380,2522380,17.473,0.164,0.249,0.195,0.414,0.241,0.152,0.188,0.041,0.213,0.087,0.042
52,36,12,12,9,12.7421518209905,20,0.8,0,100,0.55,12.150497291376,11.0323578280059,522381,2522381,18.371,0.126,0.436,0.155,0.626,0.603,0.251,0.267,0.238,0.434,0.031,0.024
